promoter,sp,codon,scaffold_base,propeptide,nglyc,cai,mrna_5p,rare_clusters,chaperone_load,promoter_sp_prior,concordance_n,composite,top20_cai,top20_mrna_5p,top20_chaperone_load,top20_promoter_sp_prior
PamyB,SPamyB_pro,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,1.02000,4,0.90248,1,1,1,1
PamyB,SPamyB_pro,5p_softened,direct_his6_pts1ok,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,1.02000,4,0.90248,1,1,1,1
PamyB,SPamyB_pro,5p_softened,direct_natag_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.25000,1.02000,4,0.90017,1,1,1,1
PamyB,SPamyB,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,1.00000,4,0.89725,1,1,1,1
PamyB,SPamyB,5p_softened,direct_his6_pts1ok,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,1.00000,4,0.89725,1,1,1,1
PamyB,SPglaA_pro,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,1.00000,4,0.89725,1,1,1,1
PamyB,SPglaA_pro,5p_softened,direct_his6_pts1ok,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,1.00000,4,0.89725,1,1,1,1
PamyB,SPamyB,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,1.00000,4,0.89586,1,1,1,1
PamyB,SPamyB,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,1.00000,4,0.89586,1,1,1,1
PamyB,SPglaA_pro,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,1.00000,4,0.89586,1,1,1,1
PamyB,SPglaA_pro,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,1.00000,4,0.89586,1,1,1,1
PamyB,SPamyB,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,1.00000,4,0.89493,1,1,1,1
PamyB,SPamyB,5p_softened,direct_his6_pts1ok,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,1.00000,4,0.89493,1,1,1,1
PamyB,SPglaA_pro,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,1.00000,4,0.89493,1,1,1,1
PamyB,SPglaA_pro,5p_softened,direct_his6_pts1ok,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,1.00000,4,0.89493,1,1,1,1
PamyB,SPamyB,5p_softened,direct_natag_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.25000,1.00000,4,0.89262,1,1,1,1
PamyB,SPglaA_pro,5p_softened,direct_natag_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.25000,1.00000,4,0.89262,1,1,1,1
PamyB,SPglaA,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.95000,4,0.88532,1,1,1,1
PamyB,SPglaA,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.95000,4,0.88532,1,1,1,1
PamyB,SPglaA,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.95000,4,0.88532,1,1,1,1
PamyB,SPglaA,5p_softened,direct_his6_pts1ok,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.95000,4,0.88532,1,1,1,1
PamyB,SPglaA,5p_softened,direct_his6_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.95000,4,0.88532,1,1,1,1
PamyB,SPglaA,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.95000,4,0.88532,1,1,1,1
PamyB,SPglaA,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.95000,4,0.87838,1,1,1,1
PamyB,SPglaA,5p_softened,direct_his6_pts1ok,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.95000,4,0.87838,1,1,1,1
PamyB,SPglaA,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.95000,4,0.87699,1,1,1,1
PamyB,SPglaA,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.95000,4,0.87699,1,1,1,1
PamyB,SPglaA,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.95000,4,0.87607,1,1,1,1
PamyB,SPglaA,5p_softened,direct_his6_pts1ok,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.95000,4,0.87607,1,1,1,1
PamyB,SPalpA_pro,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.92000,4,0.87400,1,1,1,1
PamyB,SPalpA_pro,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.92000,4,0.87400,1,1,1,1
PamyB,SPalpA_pro,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.92000,4,0.87400,1,1,1,1
PamyB,SPalpA_pro,5p_softened,direct_his6_pts1ok,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.92000,4,0.87400,1,1,1,1
PamyB,SPalpA_pro,5p_softened,direct_his6_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.92000,4,0.87400,1,1,1,1
PamyB,SPalpA_pro,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.92000,4,0.87400,1,1,1,1
PamyB,SPglaA,5p_softened,direct_natag_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.25000,0.95000,4,0.87375,1,1,1,1
PamyB,SPalpA_pro,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.92000,4,0.86706,1,1,1,1
PamyB,SPalpA_pro,5p_softened,direct_his6_pts1ok,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.92000,4,0.86706,1,1,1,1
PamyB,SPpepO_pro,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.90000,4,0.86646,1,1,1,1
PamyB,SPpepO_pro,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.90000,4,0.86646,1,1,1,1
PamyB,SPpepO_pro,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.90000,4,0.86646,1,1,1,1
PamyB,SPpepO_pro,5p_softened,direct_his6_pts1ok,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.90000,4,0.86646,1,1,1,1
PamyB,SPpepO_pro,5p_softened,direct_his6_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.90000,4,0.86646,1,1,1,1
PamyB,SPpepO_pro,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.90000,4,0.86646,1,1,1,1
PamyB,SPalpA_pro,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.92000,4,0.86567,1,1,1,1
PamyB,SPalpA_pro,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.92000,4,0.86567,1,1,1,1
PamyB,SPalpA_pro,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.92000,4,0.86474,1,1,1,1
PamyB,SPalpA_pro,5p_softened,direct_his6_pts1ok,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.92000,4,0.86474,1,1,1,1
PamyB,SPalpA_pro,5p_softened,direct_natag_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.25000,0.92000,4,0.86243,1,1,1,1
PamyB,SPpepO_pro,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.90000,4,0.85951,1,1,1,1
PamyB,SPpepO_pro,5p_softened,direct_his6_pts1ok,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.90000,4,0.85951,1,1,1,1
PamyB,SPalpA,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.88000,4,0.85891,1,1,1,1
PamyB,SPalpA,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.88000,4,0.85891,1,1,1,1
PamyB,SPalpA,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.88000,4,0.85891,1,1,1,1
PamyB,SPalpA,5p_softened,direct_his6_pts1ok,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.88000,4,0.85891,1,1,1,1
PamyB,SPalpA,5p_softened,direct_his6_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.88000,4,0.85891,1,1,1,1
PamyB,SPalpA,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.88000,4,0.85891,1,1,1,1
PamyB,SPpepO_pro,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.90000,4,0.85812,1,1,1,1
PamyB,SPpepO_pro,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.90000,4,0.85812,1,1,1,1
PamyB,SPpepO_pro,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.90000,4,0.85720,1,1,1,1
PamyB,SPpepO_pro,5p_softened,direct_his6_pts1ok,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.90000,4,0.85720,1,1,1,1
PamyB,SPpepO_pro,5p_softened,direct_natag_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.25000,0.90000,4,0.85488,1,1,1,1
PglaA,SPamyB_pro,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.86700,4,0.85400,1,1,1,1
PglaA,SPamyB_pro,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.86700,4,0.85400,1,1,1,1
PglaA,SPamyB_pro,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.86700,4,0.85400,1,1,1,1
PglaA,SPamyB_pro,5p_softened,direct_his6_pts1ok,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.86700,4,0.85400,1,1,1,1
PglaA,SPamyB_pro,5p_softened,direct_his6_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.86700,4,0.85400,1,1,1,1
PglaA,SPamyB_pro,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.86700,4,0.85400,1,1,1,1
PamyB,SPalpA,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.88000,4,0.85197,1,1,1,1
PamyB,SPalpA,5p_softened,direct_his6_pts1ok,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.88000,4,0.85197,1,1,1,1
PamyB,SPalpA,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.88000,4,0.85058,1,1,1,1
PamyB,SPalpA,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.88000,4,0.85058,1,1,1,1
PamyB,SPalpA,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.88000,4,0.84965,1,1,1,1
PamyB,SPalpA,5p_softened,direct_his6_pts1ok,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.88000,4,0.84965,1,1,1,1
PamyB,SPpepO,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PamyB,SPpepO,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PamyB,SPpepO,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PamyB,SPpepO,5p_softened,direct_his6_pts1ok,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PamyB,SPpepO,5p_softened,direct_his6_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PamyB,SPpepO,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PamyB,SPlipase_pro,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PamyB,SPlipase_pro,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PamyB,SPlipase_pro,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PamyB,SPlipase_pro,5p_softened,direct_his6_pts1ok,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PamyB,SPlipase_pro,5p_softened,direct_his6_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PamyB,SPlipase_pro,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PglaA,SPamyB,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PglaA,SPamyB,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PglaA,SPamyB,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PglaA,SPamyB,5p_softened,direct_his6_pts1ok,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PglaA,SPamyB,5p_softened,direct_his6_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PglaA,SPamyB,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PglaA,SPglaA_pro,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PglaA,SPglaA_pro,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PglaA,SPglaA_pro,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PglaA,SPglaA_pro,5p_softened,direct_his6_pts1ok,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PglaA,SPglaA_pro,5p_softened,direct_his6_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PglaA,SPglaA_pro,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.85000,4,0.84759,1,1,1,1
PamyB,SPalpA,5p_softened,direct_natag_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.25000,0.88000,4,0.84734,1,1,1,1
PglaA,SPamyB_pro,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.86700,4,0.84706,1,1,1,1
PglaA,SPamyB_pro,5p_softened,direct_his6_pts1ok,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.86700,4,0.84706,1,1,1,1
PglaA,SPamyB_pro,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.86700,4,0.84567,1,1,1,1
PglaA,SPamyB_pro,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.86700,4,0.84567,1,1,1,1
PglaA,SPamyB_pro,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.86700,4,0.84474,1,1,1,1
PglaA,SPamyB_pro,5p_softened,direct_his6_pts1ok,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.86700,4,0.84474,1,1,1,1
PglaA,SPamyB_pro,5p_softened,direct_natag_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.25000,0.86700,4,0.84243,1,1,1,1
PamyB,SPpepO,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.85000,4,0.84064,1,1,1,1
PamyB,SPpepO,5p_softened,direct_his6_pts1ok,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.85000,4,0.84064,1,1,1,1
PamyB,SPlipase_pro,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.85000,4,0.84064,1,1,1,1
PamyB,SPlipase_pro,5p_softened,direct_his6_pts1ok,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.85000,4,0.84064,1,1,1,1
PglaA,SPamyB,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.85000,4,0.84064,1,1,1,1
PglaA,SPamyB,5p_softened,direct_his6_pts1ok,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.85000,4,0.84064,1,1,1,1
PglaA,SPglaA_pro,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.85000,4,0.84064,1,1,1,1
PglaA,SPglaA_pro,5p_softened,direct_his6_pts1ok,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.85000,4,0.84064,1,1,1,1
PamyB,SPpepO,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.85000,4,0.83926,1,1,1,1
PamyB,SPpepO,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.85000,4,0.83926,1,1,1,1
PamyB,SPlipase_pro,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.85000,4,0.83926,1,1,1,1
PamyB,SPlipase_pro,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.85000,4,0.83926,1,1,1,1
PglaA,SPamyB,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.85000,4,0.83926,1,1,1,1
PglaA,SPamyB,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.85000,4,0.83926,1,1,1,1
PglaA,SPglaA_pro,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.85000,4,0.83926,1,1,1,1
PglaA,SPglaA_pro,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.85000,4,0.83926,1,1,1,1
PamyB,SPpepO,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.85000,4,0.83833,1,1,1,1
PamyB,SPpepO,5p_softened,direct_his6_pts1ok,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.85000,4,0.83833,1,1,1,1
PamyB,SPlipase_pro,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.85000,4,0.83833,1,1,1,1
PamyB,SPlipase_pro,5p_softened,direct_his6_pts1ok,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.85000,4,0.83833,1,1,1,1
PglaA,SPamyB,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.85000,4,0.83833,1,1,1,1
PglaA,SPamyB,5p_softened,direct_his6_pts1ok,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.85000,4,0.83833,1,1,1,1
PglaA,SPglaA_pro,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.85000,4,0.83833,1,1,1,1
PglaA,SPglaA_pro,5p_softened,direct_his6_pts1ok,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.85000,4,0.83833,1,1,1,1
PamyB,SPlipase,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.82000,4,0.83627,1,1,1,1
PamyB,SPlipase,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.82000,4,0.83627,1,1,1,1
PamyB,SPlipase,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.82000,4,0.83627,1,1,1,1
PamyB,SPlipase,5p_softened,direct_his6_pts1ok,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.82000,4,0.83627,1,1,1,1
PamyB,SPlipase,5p_softened,direct_his6_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.82000,4,0.83627,1,1,1,1
PamyB,SPlipase,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.82000,4,0.83627,1,1,1,1
PamyB,SPpepO,5p_softened,direct_natag_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.25000,0.85000,4,0.83601,1,1,1,1
PamyB,SPlipase_pro,5p_softened,direct_natag_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.25000,0.85000,4,0.83601,1,1,1,1
PglaA,SPamyB,5p_softened,direct_natag_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.25000,0.85000,4,0.83601,1,1,1,1
PglaA,SPglaA_pro,5p_softened,direct_natag_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.25000,0.85000,4,0.83601,1,1,1,1
PglaA,SPglaA,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.80750,4,0.83155,1,1,1,1
PglaA,SPglaA,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.80750,4,0.83155,1,1,1,1
PglaA,SPglaA,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.80750,4,0.83155,1,1,1,1
PglaA,SPglaA,5p_softened,direct_his6_pts1ok,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.80750,4,0.83155,1,1,1,1
PglaA,SPglaA,5p_softened,direct_his6_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.80750,4,0.83155,1,1,1,1
PglaA,SPglaA,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.80750,4,0.83155,1,1,1,1
PamyB,SPlipase,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.82000,4,0.82932,1,1,1,1
PamyB,SPlipase,5p_softened,direct_his6_pts1ok,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.82000,4,0.82932,1,1,1,1
PamyB,SPlipase,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.82000,4,0.82793,1,1,1,1
PamyB,SPlipase,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.82000,4,0.82793,1,1,1,1
PamyB,SPlipase,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.82000,4,0.82701,1,1,1,1
PamyB,SPlipase,5p_softened,direct_his6_pts1ok,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.82000,4,0.82701,1,1,1,1
PamyB,SPlipase,5p_softened,direct_natag_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.25000,0.82000,4,0.82469,1,1,1,1
PglaA,SPglaA,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.80750,4,0.82461,1,1,1,1
PglaA,SPglaA,5p_softened,direct_his6_pts1ok,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.80750,4,0.82461,1,1,1,1
PglaA,SPglaA,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.80750,4,0.82322,1,1,1,1
PglaA,SPglaA,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_native,0.91474,0.73333,2,0.18000,0.80750,4,0.82322,1,1,1,1
PglaA,SPglaA,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.80750,4,0.82229,1,1,1,1
PglaA,SPglaA,5p_softened,direct_his6_pts1ok,prop_none,nglyc_native,0.91474,0.73333,2,0.20000,0.80750,4,0.82229,1,1,1,1
PglaA,SPalpA_pro,5p_softened,direct_3xAla_pts1blk,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.78200,4,0.82193,1,1,1,1
PglaA,SPalpA_pro,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.78200,4,0.82193,1,1,1,1
PglaA,SPalpA_pro,5p_softened,direct_3xAla_pts1blk,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.78200,4,0.82193,1,1,1,1
PglaA,SPalpA_pro,5p_softened,direct_his6_pts1ok,prop_none,nglyc_ablated,0.91474,0.73333,2,0.00000,0.78200,4,0.82193,1,1,1,1
PglaA,SPalpA_pro,5p_softened,direct_his6_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.00000,0.78200,4,0.82193,1,1,1,1
PglaA,SPalpA_pro,5p_softened,direct_his6_pts1ok,prop_synth_flex,nglyc_ablated,0.91474,0.73333,2,0.00000,0.78200,4,0.82193,1,1,1,1
PglaA,SPglaA,5p_softened,direct_natag_pts1ok,prop_native,nglyc_ablated,0.91474,0.73333,2,0.25000,0.80750,4,0.81998,1,1,1,1
PglaA,SPalpA_pro,5p_softened,direct_3xAla_pts1blk,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.78200,4,0.81498,1,1,1,1
PglaA,SPalpA_pro,5p_softened,direct_his6_pts1ok,prop_native,nglyc_native,0.91474,0.73333,2,0.15000,0.78200,4,0.81498,1,1,1,1
